"","n.var","range.average","cons.average","n.monom","i.density","a.mod","coeff.average","diff.quadratic","diff.linear","range.var","density.var","coeff.var","i.tree","a.density","n.linear","average.perc","n.vardegree","diff.monom","density","i.transit","a.tree","monom.div","cons.var","perc.one","n.linear.1","quad.monom","monom.cons","degree","i.mod","n.constr","range.q50","perc.two","n.quadratic","n.varcons"
"62",2.484906649788,0.626829299522297,1,4.84418708645859,0.606060606060606,0.21005642011284,1.67571213110124,0.0333333333333333,0.4,-2.91410592539635,-3.7913297975162,2.18647455839172,1.79175963589471,-1.52708305728081,0.333333333333333,1.45528746594015,1.09861228866811,1.45528723260684,0.0164926,0.701149425287356,1.94591014905531,0.661417322834646,-9.97625532745455,0.666666666666667,0.333333333333333,0.0393700787401575,2.89827693740328,1.38629436111989,0.095,1.79175963589471,0.649718144825684,0.333333333333333,0.333333333333333,0.538996500732687
"63",2.484906649788,0.657951688656285,1,5.68697535633982,0.984848484848485,0.260637747773628,1.59977784453531,0.0294117647058824,0.117647058823529,-2.328833248147,-5.0851920899702,2.02914465933942,2.30258519299404,-2.58689458584118,0.333333333333333,2.67906273285641,1.09861228866811,2.67906266422896,0.0560748,0.984375,1.94591014905531,0.284745762711864,-9.97625532745455,0,0.333333333333333,0.0508474576271186,3.74106520728451,1.38629436111989,0,1.79175963589471,0.680568904682071,0.583333333333333,0.333333333333333,0.538996500732687
"64",2.484906649788,0.595166772199742,1,6.21060007702465,1,0.222220206125708,1.61472511533002,0.0207253886010363,0.0621761658031088,-1.39569195627474,-5.16668463296138,2.11679664433024,2.39789536370746,-3.08427641451816,0.333333333333333,3.316780076119,1.09861228866811,3.31678003984957,0.106102,1,1.94591014905531,0.168674698795181,-9.97625532745455,0,0.333333333333333,0.0401606425702811,4.26468992796934,1.38629436111989,0,1.79175963589471,0.457425479950068,0,0.333333333333333,0.538996500732687
"65",2.484906649788,0.693563760445162,1,7.6980291702728,1,0.183042875352848,1.62123914651223,0.0459016393442623,0.0131147540983607,-1.58266203159123,-6.1336536915663,2.12097171324288,2.39789536370746,-4.09084878833538,0.333333333333333,4.87192043005748,1.09861228866811,4.87301391622021,0.503024,1,1.94591014905531,0.0381125226860254,-9.97625532745455,0,0.333333333333333,0.0952813067150635,5.75211902121749,1.38629436111989,0,1.79175963589471,0.715398278492201,0,0.333333333333333,0.538996500732687
"66",2.484906649788,0.625046767856014,1,8.36474106822456,1,0.172356268355753,1.60586713762465,0.0428807036833425,0.00659703133589885,-1.46463821972573,-7.48811356849042,2.0941575254306,2.39789536370746,-4.49062004954199,0.333333333333333,5.55903192319336,1.09861228866811,5.56013202946281,1,1,1.94591014905531,0.0195667365478686,-9.97625532745455,0,0.333333333333333,0.0908455625436757,6.41883091916925,1.38629436111989,0,1.79175963589471,0.695644559511525,0,0.333333333333333,0.538996500732687
"67",2.484906649788,0.579885159697485,0.85,4.81218435537242,0.287878787878788,0.16534470222751,1.61998373526975,0,0.571428571428571,-1.93208626201026,-4.00845424873445,2.063582128836,1.38629461111986,-1.24522042855992,0.777777777777778,0.74193782091974,1.09861228866811,0.741937344729377,0.0115448,0.608695652173913,2.484906649788,0.829268292682927,-4.11335587646371,0.5,0.777777777777778,0,2.50959926237837,1.38629436111989,0.145429362880886,2.19722468844732,0.5452276301933,0.416666666666667,0,0.182321556793955
"68",2.484906649788,0.799007571259423,1,4.93447393313069,0.378787878787879,0.144195435018891,1.73302978349955,0,0.571428571428571,-1.52431261853704,-4.34392670244343,1.98922636867728,1.38629461111986,-1.1375012948986,0.777777777777778,0.74193782091974,1.09861228866811,0.741937344729377,0.0115448,0.525773195876289,2.30258509299405,0.863309352517986,-9.97625532745455,0.5,0.777777777777778,0,2.63188884013665,1.38629436111989,0.22,2.19722468844732,0.790727962413446,0.333333333333333,0,0.182321556793955
"69",2.484906649788,0.750629615973308,0.85,4.99043258677874,0.590909090909091,0.204613818316442,1.59686946342108,0.0666666666666667,0.4,-1.25291554073998,-4.42571375247889,2.04940632314333,1.60943811243408,-1.53704029211517,0.555555555555556,1.09861262200139,1.09861228866811,1.09861228866811,0.0164926,0.676595744680851,2.39789527279837,0.693877551020408,-4.72737675829667,0.333333333333333,0.555555555555556,0.0680272108843537,2.68784749378469,1.38629436111989,0.140696909927679,2.19722468844732,0.826366461982834,0.5,0.222222222222222,0.182321556793955
"70",2.484906649788,0.624600638024835,1,5.08759633523238,0.575757575757576,0.218392775491541,1.60293533494653,0.0333333333333333,0.4,-1.77622476008099,-4.29337646987377,2.12169316381607,1.79175963589471,-1.45441022099678,0.555555555555556,1.09861262200139,1.09861228866811,1.09861228866811,0.0164926,0.62882096069869,2.30258509299405,0.740740740740741,-9.97625532745455,0.416666666666667,0.555555555555556,0.0308641975308642,2.78501124223834,1.38629436111989,0.131578947368421,2.19722468844732,0.63127230875661,0.5,0.222222222222222,0.182321556793955
"71",2.484906649788,0.75220194334126,0.85,5.74620319054015,1,0.302743725055885,1.61655628655381,0.0392156862745098,0.117647058823529,-1.29006636572259,-4.57409317058633,2.24966597539754,2.39789536370746,-2.58342601958531,0.555555555555556,2.32238781832944,1.09861228866811,2.32238772029023,0.0560748,1,2.39789527279837,0.325878594249201,-4.27194059815168,0,0.555555555555556,0.0638977635782748,3.44361809754611,1.38629436111989,0,2.19722468844732,0.813150416413523,0.666666666666667,0.222222222222222,0.182321556793955
"72",2.484906649788,0.730362679486089,1,5.78689738136671,0.984848484848485,0.333428996198577,1.63905627571083,0.0294117647058824,0.117647058823529,-1.63005690923284,-4.60713675199823,2.09062222513506,2.30258519299404,-2.55318337864668,0.555555555555556,2.32238781832944,1.09861228866811,2.32238772029023,0.0560748,0.984375,2.30258509299405,0.368098159509202,-9.97625532745455,0,0.555555555555556,0.0460122699386503,3.48431228837266,1.38629436111989,0,2.19722468844732,0.77010868465893,0.5,0.222222222222222,0.182321556793955
"73",2.484906649788,0.623261053095779,0.85,6.29894924685594,1,0.244280858023356,1.60030441699768,0.0569948186528497,0.0621761658031088,-1.40326999902781,-5.01709986937172,2.18646616119783,2.39789536370746,-3.0437024743925,0.555555555555556,2.96010514772431,1.09861228866811,2.96010509591084,0.106102,1,2.39789527279837,0.1875,-4.46831137117616,0,0.555555555555556,0.101102941176471,3.9963641538619,1.38629436111989,0,2.19722468844732,0.705570194385541,0,0.222222222222222,0.182321556793955
"74",2.484906649788,0.629941104656153,1,6.30444880242198,1,0.274629105407926,1.61317497939371,0.0466321243523316,0.0621761658031088,-2.23133392489464,-5.48447167416548,2.11213503989849,2.39789536370746,-3.03987576775206,0.555555555555556,2.96010514772431,1.09861228866811,2.96010509591084,0.106102,1,2.30258509299405,0.219378427787934,-9.97625532745455,0,0.555555555555556,0.0822669104204753,4.00186370942794,1.38629436111989,0,2.19722468844732,0.553885687938916,0.25,0.222222222222222,0.182321556793955
"75",2.484906649788,0.744711271612103,0.85,7.69439280262942,1,0.188896188134744,1.60613373469167,0.0415300546448087,0.0131147540983607,-2.44425060358186,-5.91280005197803,2.10534931631785,2.39789536370746,-4.09683581085399,0.555555555555556,4.51524548940102,1.09861228866811,4.51633897228148,0.503024,1,2.39789527279837,0.046448087431694,-4.46831137117616,0,0.555555555555556,0.0865209471766849,5.39180770963538,1.38629436111989,0,2.19722468844732,0.715398278492201,0,0.222222222222222,0.182321556793955
"76",2.484906649788,0.607044481506534,1,7.7066129139642,1,0.193843895527254,1.60130415822635,0.0404371584699454,0.0131147540983607,-2.31547600676275,-6.08040977674284,2.1133316266565,2.39789536370746,-4.08961766906554,0.555555555555556,4.51524548940102,1.09861228866811,4.51633897228148,0.503024,1,2.30258509299405,0.0539811066126856,-9.97625532745455,0,0.555555555555556,0.0832208726945569,5.40402782097015,1.38629436111989,0,2.19722468844732,0.620577025359374,0,0.222222222222222,0.182321556793955
"77",2.484906649788,0.595166772199742,0.85,8.36938899664784,1,0.176184359838467,1.61465682294593,0.0428807036833425,0.00659703133589885,-1.7504372943643,-7.48811356849042,2.15287988282326,2.39789536370746,-4.48986859865583,0.555555555555556,5.20290718724393,1.09861228866811,5.20345708552408,1,1,2.39789527279837,0.0236494319499189,-4.27194059815168,0,0.555555555555556,0.0904242986320427,6.0668039036538,1.38629436111989,0,2.19722468844732,0.625938965625711,0,0.222222222222222,0.182321556793955
"78",2.484906649788,0.722301370212518,1,8.37355374121463,1,0.179960496996385,1.61114967673017,0.0428807036833425,0.00659703133589885,-2.20438432911592,-7.48811356849042,2.10474942503788,2.39789536370746,-4.48757329173906,0.555555555555556,5.20290718724393,1.09861228866811,5.20345708552408,1,1,2.30258509299405,0.0277072269683676,-9.97625532745455,0,0.555555555555556,0.0900484876471946,6.07096864822058,1.38629436111989,0,2.19722468844732,0.712950298052083,0,0.222222222222222,0.182321556793955
"79",2.484906649788,0.672093771362113,0.769230769230769,4.97673374242057,0.272727272727273,0.154625445897741,1.63568356569887,0.0476190476190476,0.571428571428571,-1.26321542069339,-4.32114608185509,2.10215995820529,1.09861262200139,-1.26545042527698,0.666666666666667,0.479573699309314,1.09861228866811,0.479573080261886,0.0115448,0.491803278688525,2.70805020110221,0.827586206896552,-4.45722886292867,0.666666666666667,0.666666666666667,0.0344827586206897,2.41178438495904,1.38629436111989,0.166666666666667,2.48490673312133,0.623261589288665,0.25,0.166666666666667,-0.0800427076735364
"80",2.484906649788,0.612027504274958,1,5.19295685089021,0.287878787878788,0.140679012345679,1.57563980368388,0.0476190476190476,0.571428571428571,-1.5805401111887,-4.42757033034767,2.13196152911195,1.09861262200139,-1.07453267596963,0.666666666666667,0.479573699309314,1.09861228866811,0.479573080261886,0.0115448,0.46551724137931,2.77258872223978,0.866666666666667,-9.97625532745455,0.583333333333333,0.666666666666667,0.0277777777777778,2.62800749342867,1.38629436111989,0.282548476454294,2.48490673312133,0.497740992119886,0.416666666666667,0.166666666666667,-0.0800427076735364
"81",2.484906649788,0.691061674068924,0.769230769230769,5.11198778835654,0.590909090909091,0.227028596312963,1.65446886816214,0.0666666666666667,0.4,-1.73402106200063,-4.19511959842236,2.14127089202186,1.60943811243408,-1.55806441957821,0.666666666666667,0.836248457533858,1.09861228866811,0.836248024200619,0.0164926,0.677824267782427,2.70805020110221,0.72289156626506,-4.232074906226,0.583333333333333,0.666666666666667,0.0602409638554217,2.54703843089501,1.38629436111989,0.112097304404997,2.48490673312133,0.720276334566084,0.333333333333333,0.166666666666667,-0.0800427076735364
"82",2.484906649788,0.67379445204413,1,5.26269018890489,0.727272727272727,0.233724395285779,1.56472233739471,0,0.4,-1.53248627089321,-4.68900196105705,2.22956730299327,1.94591029191245,-1.42987895703813,0.833333333333333,0.836248457533858,1.09861228866811,0.836248024200619,0.0164926,0.777158774373259,2.63905732961526,0.808290155440414,-9.97625532745455,0.25,0.833333333333333,0,2.69774083144335,1.38629436111989,0.0518663194444445,2.48490673312133,0.74193782091974,0.666666666666667,0,-0.0800427076735364
"83",2.484906649788,0.683938241474635,0.769230769230769,5.80211837537706,0.984848484848485,0.338656091127317,1.58779758551727,0.0588235294117647,0.117647058823529,-2.35179666412474,-4.50591134209273,2.18779542336541,2.30258519299404,-2.58133893888321,0.666666666666667,2.06002358327371,1.09861228866811,2.06002345582273,0.0560748,0.984375,2.77258872223978,0.362537764350453,-4.13895146901602,0,0.666666666666667,0.0906344410876133,3.23716901791553,1.38629436111989,0,2.48490673312133,0.678034050363981,0.333333333333333,0.166666666666667,-0.0800427076735364
"84",2.484906649788,0.8061037728394,1,5.91350300563827,1,0.354824689554419,1.62773967897288,0.0490196078431373,0.117647058823529,-1.79439785580183,-4.74908814385469,2.08748781759258,2.39789536370746,-2.49824454412165,0.666666666666667,2.06002358327371,1.09861228866811,2.06002345582273,0.0560748,1,2.77258872223978,0.421621621621622,-9.97625532745455,0,0.666666666666667,0.0675675675675676,3.34855364817673,1.38629436111989,0,2.48490673312133,0.837247957434041,0.416666666666667,0.166666666666667,-0.0800427076735364
"85",2.484906649788,0.700619195398646,0.769230769230769,6.27664348934164,1,0.279863191814122,1.61325018535085,0.0310880829015544,0.0621761658031088,-3.26894737784754,-4.73498559440405,2.15333690502401,2.39789536370746,-3.07958634074892,0.666666666666667,2.69774089880086,1.09861228866811,2.69774083144335,0.106102,1,2.77258872223978,0.225563909774436,-4.45722886292867,0,0.666666666666667,0.056390977443609,3.71169413188011,1.38629436111989,0,2.48490673312133,0.732368374482342,0.0833333333333333,0.166666666666667,-0.0800427076735364
"86",2.484906649788,0.690644050341827,1,6.37672694789863,1,0.314554988662131,1.62549872058428,0.0569948186528497,0.0621761658031088,-1.73360497588248,-5.15605359271064,2.11458335001466,2.39789536370746,-3.00997668969945,0.666666666666667,2.69774089880086,1.09861228866811,2.69774083144335,0.106102,1,2.77258872223978,0.26530612244898,-9.97625532745455,0,0.666666666666667,0.0935374149659864,3.81177759043709,1.38629436111989,0,2.48490673312133,0.667829885396037,0.333333333333333,0.166666666666667,-0.0800427076735364
"87",2.484906649788,0.729157618082978,0.769230769230769,7.70255611326858,1,0.194967722034944,1.61483883862793,0.0404371584699454,0.0131147540983607,-1.81809728442236,-6.04237322780301,2.1414036491232,2.39789536370746,-4.09584173972116,0.666666666666667,4.25288122821581,1.09861228866811,4.25397470781398,0.503024,1,2.70805020110221,0.0542005420054201,-3.90917653379518,0,0.666666666666667,0.0835591689250226,5.13760675580705,1.38629436111989,0,2.48490673312133,0.688135141248837,0,0.166666666666667,-0.0800427076735364
"88",2.484906649788,0.749448745928587,1,7.72709448477984,1,0.211362023758629,1.61539545053438,0.0469945355191257,0.0131147540983607,-1.88441158481715,-5.88372023370227,2.10121561124636,2.39789536370746,-4.08133610688416,0.666666666666667,4.25288122821581,1.09861228866811,4.25397470781398,0.503024,1,2.77258872223978,0.0687527545174085,-9.97625532745455,0,0.666666666666667,0.0947553988541208,5.1621451273183,1.38629436111989,0,2.48490673312133,0.72513071067438,0,0.166666666666667,-0.0800427076735364
"89",2.484906649788,0.691479123459248,0.769230769230769,8.37355374121463,1,0.179960496996385,1.60729245858702,0.0428807036833425,0.00659703133589885,-2.02627815458195,-7.48811356849042,2.11659461284679,2.39789536370746,-4.48938034904267,0.666666666666667,4.9405429244266,1.09861228866811,4.94109282105659,1,1,2.70805020110221,0.0277072269683676,-4.76909985382235,0,0.666666666666667,0.0900484876471946,5.80860438375309,1.38629436111989,0,2.48490673312133,0.690644551594834,0,0.166666666666667,-0.0800427076735364
"90",2.484906649788,0.830006363277143,1,8.38183155348556,1,0.187308806724288,1.60787956579918,0.0428807036833425,0.00659703133589885,-1.85913682817657,-7.48811356849042,2.11087065164664,2.39789536370746,-4.48481687302665,0.666666666666667,4.9405429244266,1.09861228866811,4.94109282105659,1,1,2.77258872223978,0.0357224639340508,-9.97625532745455,0,0.666666666666667,0.0893061598351271,5.81688219602402,1.38629436111989,0,2.48490673312133,0.873383648399326,0,0.166666666666667,-0.0800427076735364
"91",2.07944154167984,0.70371613190918,1,4.11087386417331,0.75,0.133834990593926,1.51408182993692,0,0.571428571428571,-1.51953551015487,-4.03106030020923,2.16323754559242,1.38629461111986,-1.07398477233589,0.6,0.84729828895854,0.470003629245736,0.847297860387204,0.0108865,0.78125,1.79175946922805,0.786885245901639,-9.97625532745455,0.625,0.6,0,2.31911439494526,1.6094379124341,0.0306122448979591,1.60943811243408,0.685619417917364,0.25,0,0.287682072451781
"92",2.07944154167984,0.706186794067749,1,4.39444915467244,0.821428571428571,0.184956561499771,1.57300442247404,0.0476190476190476,0.380952380952381,-1.19922480820581,-3.55788997628505,2.01383091270665,1.60943811243408,-1.36389746017219,0.2,1.25276325420961,0.470003629245736,1.25276296849537,0.0163297,0.860869565217391,1.79175946922805,0.592592592592593,-9.97625532745455,0,0.2,0.0617283950617284,2.60268968544438,1.6094379124341,0.0217391304347826,1.60943811243408,0.739554030700956,0.625,0.4,0.287682072451781
"93",2.07944154167984,0.762556631932113,1,5.33753807970132,1,0.222159301035503,1.65842036580709,0.0138888888888889,0.111111111111111,-1.57628329440582,-4.31077690132089,2.16089412178343,1.94591029191245,-2.34313834515928,0.2,2.48490673312133,0.470003629245736,2.484906649788,0.0559876,1,1.79175946922805,0.230769230769231,-9.97625532745455,0,0.2,0.0240384615384615,3.54577861047326,1.6094379124341,1.11022302462516e-16,1.60943811243408,0.710496310294929,0,0.2,0.287682072451781
"94",2.07944154167984,0.669750602753549,1,5.92157841964382,1,0.195412171438018,1.56883372261091,0,0.0588235294117647,-2.23013885790375,-4.70187523732163,1.94536494063486,1.94591029191245,-2.80347005173251,0.4,3.12089546062564,0.470003629245736,3.120895416508,0.105754,1,1.79175946922805,0.128686327077748,-9.97625532745455,0,0.4,0,4.12981895041576,1.6094379124341,1.11022302462516e-16,1.60943811243408,0.647103765618611,0,0,0.287682072451781
"95",2.07944154167984,0.692521985166027,1,7.41997992366183,1,0.16510211049049,1.60941514405028,0.0293663060278207,0.0123647604327666,-1.03688796921982,-6.00899130894666,2.12562062510928,1.94591029191245,-3.84210108401131,0.2,4.68058683454642,0.470003629245736,4.68058682527285,0.50311,1,1.79175946922805,0.0287597363690833,-9.97625532745455,0,0.2,0.0569203115638107,5.62822045443378,1.6094379124341,1.11022302462516e-16,1.60943811243408,0.675492754226947,0,0.2,0.287682072451781
"96",2.07944154167984,0.622590587096811,1,8.0959035329611,1,0.165735296207761,1.6058135529195,0.0279937791601866,0.00622083981337481,-2.93909677418777,-7.48811356849042,2.11344740288253,1.94591029191245,-4.252423677452,0.2,5.36675453277053,0.470003629245736,5.36753243556951,1,1,1.79175946922805,0.0146296860713197,-9.97625532745455,0,0.2,0.0548613227674489,6.30414406373305,1.6094379124341,1.11022302462516e-16,1.60943811243408,0.647103765618611,0,0.2,0.287682072451781
"97",2.07944154167984,0.766049068543612,0.875,4.24849524204936,0.678571428571429,0.141530612244898,1.67367281605597,0,0.571428571428571,-1.4359081643869,-4.43958930025503,2.05137500079612,1.38629461111986,-1.12540370759802,0.714285714285714,0.559616359363831,0.470003629245736,0.559615787935423,0.0108865,0.662337662337662,2.19722457733622,0.8,-3.87961986157469,0.375,0.714285714285714,0,2.16905370036952,1.6094379124341,0.0443213296398891,1.94591029191245,0.729961635610257,0.5,0,0
"98",2.07944154167984,0.679301773737892,1,4.35670882668959,0.464285714285714,0.143244575936884,1.67014699523866,0,0.571428571428571,-1.69596343344489,-3.80074322029963,2.15630171612927,0.69314768055982,-1.0288470249016,0.714285714285714,0.559616359363831,0.470003629245736,0.559615787935423,0.0108865,0.514285714285714,2.07944154167984,0.82051282051282,-9.97625532745455,0.25,0.714285714285714,0,2.27726728500976,1.6094379124341,0.269230769230769,1.94591029191245,0.688135141248838,0.5,0,0
"99",2.07944154167984,0.616536078188105,0.875,4.54329478227,0.571428571428571,0.162743322770484,1.55594735701141,0.0476190476190476,0.380952380952381,-1.40652214163804,-3.5772193742949,2.18774330341027,1.38629461111986,-1.36106548437285,0.428571428571429,0.965081276995896,0.470003629245736,0.965080896043587,0.0163297,0.737704918032787,2.19722457733622,0.595744680851064,-4.74112700321951,0.125,0.428571428571429,0.0531914893617021,2.46385324059017,1.6094379124341,0,1.94591029191245,0.582216178511725,0.5,0.142857142857143,0
"101",2.07944154167984,0.70433436995051,0.875,5.37063802812766,1,0.242455381287182,1.59395116760649,0,0.111111111111111,-1.22770115577507,-4.24780938694885,2.19120288165566,1.94591029191245,-2.35680151721207,0.571428571428571,2.19722468844732,0.470003629245736,2.19722457733622,0.0559876,1,2.19722457733622,0.26046511627907,-4.74112700321951,0,0.571428571428571,0,3.29119648644783,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.703098006462496,0.125,0,0
"102",2.07944154167984,0.617210614470005,1,5.39816270151775,1,0.279836612681968,1.6028734268426,0.0277777777777778,0.111111111111111,-0.930174343300701,-4.63334477054261,2.09698649257363,1.94591029191245,-2.33573488371251,0.428571428571429,2.19722468844732,0.470003629245736,2.19722457733622,0.0559876,1,2.07944154167984,0.289592760180996,-9.97625532745455,0,0.428571428571429,0.0452488687782805,3.31872115983792,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.553885687938916,0,0.142857142857143,0
"103",2.07944154167984,0.758466646680588,0.875,5.94017125272043,1,0.197659279778393,1.66707106736783,0.0147058823529412,0.0588235294117647,-2.39249885966285,-5.09670176058236,2.07627746058468,1.94591029191245,-2.81028779839609,0.428571428571429,2.83321340287974,0.470003629245736,2.83321334405622,0.105754,1,2.19722457733622,0.147368421052632,-4.20311245704153,0,0.428571428571429,0.0263157894736842,3.8607297110406,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.821980491963257,0,0.142857142857143,0
"104",2.07944154167984,0.60772544850595,1,5.97380961186926,1,0.231442094154057,1.62460475493562,0.0220588235294118,0.0588235294117647,-1.37132440077381,-4.9310121739567,2.07765807508678,1.94591029191245,-2.78606206341961,0.428571428571429,2.83321340287974,0.470003629245736,2.83321334405622,0.105754,1,2.07944154167984,0.162849872773537,-9.97625532745455,0,0.428571428571429,0.0381679389312977,3.89436807018943,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.576613926101589,0,0.142857142857143,0
"105",2.07944154167984,0.708035793053696,0.875,7.43248380791712,1,0.175673820944645,1.59194376647235,0.0262751159196291,0.0123647604327666,-1.35645432242348,-5.9605672242112,2.11742178978684,1.94591029191245,-3.83816924958821,0.428571428571429,4.39290476518582,0.470003629245736,4.39290475282106,0.50311,1,2.19722457733622,0.0331360946745562,-4.20311245704153,0,0.428571428571429,0.0502958579881657,5.35304226623728,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.680568904682071,0,0.142857142857143,0
"106",2.07944154167984,0.871816241772326,1,7.42892719480227,1,0.173528557162282,1.60038518336649,0.0216383307573416,0.0123647604327666,-1.95183315547725,-5.77603354229602,2.1533263993403,1.94591029191245,-3.84036038471995,0.428571428571429,4.39135797448667,0.470003629245736,4.39290475282106,0.50311,1,2.07944154167984,0.0380047505938242,-9.97625532745455,0,0.428571428571429,0.0415676959619952,5.34948565312244,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.877550319358054,0,0.142857142857143,0
"107",2.07944154167984,0.698134722070984,0.875,8.09833884618906,1,0.167494336271684,1.60367858031432,0.0279937791601866,0.00622083981337481,-1.56145964238737,-7.48811356849042,2.09403337307752,1.94591029191245,-4.25280269773512,0.428571428571429,5.07907246187516,0.470003629245736,5.07985036311773,1,1,2.19722457733622,0.0170264518090605,-3.87961986157469,0,0.428571428571429,0.0547278808148373,6.01889730450922,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.612479819497764,0,0.142857142857143,0
"108",2.07944154167984,0.729961153682662,1,8.10076824307173,1,0.169244721973607,1.62549096024042,0.0279937791601866,0.00622083981337481,-1.58837067892706,-7.48811356849042,2.11947262088828,1.94591029191245,-4.25140630580146,0.428571428571429,5.07907246187516,0.470003629245736,5.07985036311773,1,1,2.07944154167984,0.0194115862905672,-9.97625532745455,0,0.428571428571429,0.0545950864422202,6.02132670139189,1.6094379124341,1.11022302462516e-16,1.94591029191245,0.763140018580338,0,0.142857142857143,0
"109",2.07944154167984,0.649717622632609,0.8,4.38202663467388,0.535714285714286,0.168984375,1.69320444727967,0,0.571428571428571,-2.08861837747174,-4.06010656753999,2.25911137604564,1.09861262200139,-1.1647653028997,0.666666666666667,0.336472950906672,0.470003629245736,0.336472236621213,0.0108865,0.612244897959184,2.19722457733622,0.8,-4.00694271000175,0.375,0.666666666666667,0,2.07944154167984,1.6094379124341,0.131111111111111,2.19722468844732,0.69314768055982,0.5,0,-0.22314355131421
"110",2.07944154167984,0.690644050341827,1,4.55387689160054,0.642857142857143,0.154238227146814,1.67872828352331,0,0.571428571428571,-1.79938245046161,-4.19115809455998,1.95900690216927,1.09861262200139,-1.01161942870452,0.777777777777778,0.336472950906672,0.470003629245736,0.336472236621213,0.0108865,0.685714285714286,2.30258509299405,0.842105263157895,-9.97625532745455,0.375,0.777777777777778,0,2.2512917986065,1.6094379124341,0.109567901234568,2.19722468844732,0.685619417917364,0.625,0,-0.22314355131421
"111",2.07944154167984,0.699998655509047,0.8,4.54329478227,0.821428571428571,0.217123132639203,1.57812288808584,0,0.380952380952381,-1.84498440246537,-3.42125219280711,2.27495413466705,1.60943811243408,-1.47749057724275,0.666666666666667,0.74193782091974,0.470003629245736,0.741937344729377,0.0163297,0.823008849557522,2.39789527279837,0.680851063829787,-4.00694271000175,0,0.666666666666667,0,2.24070968927596,1.6094379124341,0.0217391304347826,2.19722468844732,0.660107843277477,0.5,0,-0.22314355131421
"112",2.07944154167984,0.706803507007431,1,4.70953020131233,0.821428571428571,0.221207694180667,1.65544428266226,0,0.380952380952381,-1.43479036855766,-4.13455509700572,2.19360294304454,1.60943811243408,-1.33463216815082,0.666666666666667,0.74193782091974,0.470003629245736,0.741937344729377,0.0163297,0.803571428571429,2.39789527279837,0.720720720720721,-9.97625532745455,0,0.666666666666667,0,2.40694510831829,1.6094379124341,0.0189035916824196,2.19722468844732,0.790727962413446,0.5,0,-0.22314355131421
"113",2.07944154167984,0.643168810753704,0.8,5.42053499927229,1,0.259064922860052,1.64147666823546,0.0277777777777778,0.111111111111111,-2.03982859776679,-4.85777024698554,2.11738043408199,1.94591029191245,-2.35664631563861,0.555555555555556,1.97408116491089,0.470003629245736,1.97408102602201,0.0559876,1,2.30258509299405,0.283185840707965,-4.55165737553269,0,0.555555555555556,0.0442477876106195,3.11794990627824,1.6094379124341,1.11022302462516e-16,2.19722468844732,0.628609192755565,0.125,0.111111111111111,-0.22314355131421
"114",2.07944154167984,0.681201109541545,1,5.51342874616498,1,0.289680345993756,1.6008283758628,0.0138888888888889,0.111111111111111,-1.80771944042164,-5.3565362590575,2.1186368118605,1.94591029191245,-2.28531353386939,0.555555555555556,1.97408116491089,0.470003629245736,1.97408102602201,0.0559876,1,2.484906649788,0.32258064516129,-9.97625532745455,0,0.555555555555556,0.0201612903225806,3.21084365317094,1.6094379124341,1.11022302462516e-16,2.19722468844732,0.660107843277477,0.25,0.111111111111111,-0.22314355131421
"115",2.07944154167984,0.787320350577195,0.8,5.94542060860658,1,0.239672706340287,1.61296049665435,0.0367647058823529,0.0588235294117647,-1.82941060338659,-5.02603355099454,2.16070260454983,1.94591029191245,-2.8263984588085,0.555555555555556,2.61006986627142,0.470003629245736,2.61006979274201,0.105754,1,2.19722457733622,0.167539267015707,-4.00694271000175,0,0.555555555555556,0.0654450261780105,3.64283551561253,1.6094379124341,1.11022302462516e-16,2.19722468844732,0.821980491963257,0,0.111111111111111,-0.22314355131421
"116",2.07944154167984,0.712336874953087,1,5.99893656194668,1,0.265117696679371,1.62236638535308,0.0147058823529412,0.0588235294117647,-2.63010849018627,-4.50643198855305,2.14119735706661,1.94591029191245,-2.7879053383395,0.555555555555556,2.60268975951846,0.470003629245736,2.61006979274201,0.105754,1,2.484906649788,0.198511166253102,-9.97625532745455,0,0.555555555555556,0.0248138957816377,3.69635146895264,1.6094379124341,1.11022302462516e-16,2.19722468844732,0.67039070494615,0,0.111111111111111,-0.22314355131421
"117",2.07944154167984,0.643825625227235,0.8,7.42714413340862,1,0.17542460243453,1.63095024367576,0.0309119010819165,0.0123647604327666,-1.87601615037212,-5.93522184932975,2.1352940777959,1.94591029191245,-3.84521551963517,0.555555555555556,4.16821442626843,0.470003629245736,4.16976120150686,0.50311,1,2.19722457733622,0.0380725758477097,-3.55315569543074,0,0.555555555555556,0.0594883997620464,5.12455904041457,1.6094379124341,1.11022302462516e-16,2.19722468844732,0.633928351403812,0,0.111111111111111,-0.22314355131421
